game_id,snapshot,underdog_side,underdog_team,favorite_team,spread_line_away_perspective,underdog_score_now,favorite_score_now,underdog_margin_now,underdog_wp,underdog_fair_ml,underdog_vegas_wp,underdog_vegas_fair_ml,underdog_final,favorite_final,underdog_final_margin,underdog_won_su,underdog_covered,ats_margin,pregame_spread_abs,season
2017_13_MIN_ATL,H1,away,MIN,ATL,2.0,7.0,6.0,1.0,0.46048271656036377,117.16341657068729,0.483664333820343,106.75496001560656,14,9,5,True,True,7.0,2.0,2017
2017_13_PHI_SEA,H1,home,SEA,PHI,-3.5,10.0,3.0,7.0,0.748828649520874,-298.13457947828596,0.6241867542266846,-166.08960999825538,24,10,14,True,True,17.5,3.5,2017
2017_13_PIT_CIN,H1,home,CIN,PIT,-4.5,17.0,3.0,14.0,0.9166976809501648,-1100.4467719581191,0.8197091221809387,-454.65923295553165,20,23,-3,False,True,1.5,4.5,2017
2017_13_WAS_DAL,H1,home,DAL,WAS,-1.5,17.0,7.0,10.0,0.817753255367279,-448.706646044781,0.7370336055755615,-280.27672782627855,38,14,24,True,True,25.5,1.5,2017
2017_14_CHI_CIN,H1,away,CHI,CIN,6.0,12.0,7.0,5.0,0.7004455924034119,-233.82917247764436,0.5791123509407043,-137.59309693098587,33,7,26,True,True,32.0,6.0,2017
2017_14_GB_CLE,H1,home,CLE,GB,-2.5,14.0,7.0,7.0,0.7868565320968628,-369.1675564059269,0.6885666847229004,-221.09602632276003,21,27,-6,False,False,-3.5,2.5,2017
2017_14_MIN_CAR,H1,home,CAR,MIN,-2.5,14.0,13.0,1.0,0.6210339069366455,-163.87585018927348,0.5099170207977295,-104.04707823718826,31,24,7,True,True,9.5,2.5,2017
2017_14_NE_MIA,H1,home,MIA,NE,-10.0,13.0,10.0,3.0,0.6287232637405396,-169.34087227624383,0.33448338508605957,198.96851221554965,27,20,7,True,True,17.0,10.0,2017
2017_14_NYJ_DEN,H1,home,DEN,NYJ,-1.0,13.0,0.0,13.0,0.8822607398033142,-749.3343667434974,0.8277058005332947,-480.4025922493364,23,0,23,True,True,24.0,1.0,2017
2017_14_SF_HOU,H1,away,SF,HOU,1.0,13.0,9.0,4.0,0.6024054288864136,-151.51248851290677,0.6073305010795593,-154.66709350975373,26,16,10,True,True,11.0,1.0,2017
2017_15_DEN_IND,H1,home,IND,DEN,-3.0,10.0,7.0,3.0,0.6789292693138123,-211.45785162752594,0.5608662366867065,-127.7210461921519,13,25,-12,False,False,-9.0,3.0,2017
2017_15_GB_CAR,H1,away,GB,CAR,3.0,14.0,10.0,4.0,0.6024054288864136,-151.51248851290677,0.5697760581970215,-132.43708748732328,24,31,-7,False,False,-4.0,3.0,2017
2017_15_NE_PIT,H1,home,PIT,NE,-2.5,17.0,10.0,7.0,0.748828649520874,-298.13457947828596,0.6422690153121948,-179.53966606295185,24,27,-3,False,False,-0.5,2.5,2017
2017_15_PHI_NYG,H1,home,NYG,PHI,-7.5,23.0,21.0,2.0,0.5897396802902222,-143.74767725706687,0.3471018075942993,188.09991135765657,29,34,-5,False,True,2.5,7.5,2017
2017_17_ARI_SEA,H1,away,ARI,SEA,8.0,20.0,7.0,13.0,0.8463419079780579,-550.7955336691292,0.6908356249332428,-223.45253226024897,26,24,2,True,True,10.0,8.0,2017
2017_17_CIN_BAL,H1,away,CIN,BAL,8.0,17.0,10.0,7.0,0.7069733738899231,-241.2659160960837,0.49136513471603394,103.51464305213932,31,27,4,True,True,12.0,8.0,2017
2017_17_HOU_IND,H1,away,HOU,IND,5.5,13.0,7.0,6.0,0.7424898743629456,-288.3342441490794,0.6459400653839111,-182.4380570154912,13,22,-9,False,False,-3.5,5.5,2017
2017_17_KC_DEN,H1,away,KC,DEN,3.0,14.0,10.0,4.0,0.6024054288864136,-151.51248851290677,0.5697760581970215,-132.43708748732328,27,24,3,True,True,6.0,3.0,2017
2017_17_WAS_NYG,H1,home,NYG,WAS,-5.0,15.0,10.0,5.0,0.6956327557563782,-228.55046622545865,0.4825661778450012,107.22546376244316,18,10,8,True,True,13.0,5.0,2017
2017_01_BAL_CIN,Q3,away,BAL,CIN,2.5,20.0,0.0,20.0,0.9777231812477112,-4388.9712984591015,0.9846225380897522,-6403.023748890465,20,0,20,True,True,22.5,2.5,2017
2017_01_JAX_HOU,Q3,away,JAX,HOU,5.5,26.0,7.0,19.0,0.9843012690544128,-6269.941643474662,0.9775260090827942,-4349.58798677102,29,7,22,True,True,27.5,5.5,2017
2017_01_OAK_TEN,Q3,away,LV,TEN,2.5,16.0,13.0,3.0,0.6445004940032959,-181.29434306703965,0.6480182409286499,-184.10563167771724,26,16,10,True,True,12.5,2.5,2017
2017_02_ARI_IND,Q3,home,IND,ARI,-7.0,10.0,3.0,7.0,0.8490952849388123,-562.6698175696679,0.7544109225273132,-307.18423241408817,13,16,-3,False,True,4.0,7.0,2017
2017_02_DAL_DEN,Q3,home,DEN,DAL,-2.5,35.0,10.0,25.0,0.9946312308311462,-18526.243158327135,0.9917457699775696,-12015.000397160662,42,17,25,True,True,27.5,2.5,2017
2017_02_DET_NYG,Q3,away,DET,NYG,3.0,17.0,10.0,7.0,0.7831257581710815,-361.0967128078084,0.7619214653968811,-320.0294670273478,24,10,14,True,True,17.0,3.0,2017
2017_02_HOU_CIN,Q3,away,HOU,CIN,5.5,10.0,9.0,1.0,0.5379102826118469,-116.40819139024575,0.48600149154663086,105.76068538753692,13,9,4,True,True,9.5,5.5,2017
2017_02_WAS_LA,Q3,away,WAS,LA,3.0,20.0,17.0,3.0,0.6064816117286682,-154.11773116698623,0.608411431312561,-155.370069497148,27,20,7,True,True,10.0,3.0,2017
2017_03_BAL_JAX,Q3,home,JAX,BAL,-3.0,37.0,0.0,37.0,0.9998947381973267,-949912.2310305776,0.9999748468399048,-3975543.6018957347,44,7,37,True,True,40.0,3.0,2017
2017_03_CIN_GB,Q3,away,CIN,GB,7.0,21.0,14.0,7.0,0.5865763425827026,-141.88262622586936,0.4868205785751343,105.41448821388788,24,27,-3,False,True,4.0,7.0,2017
2017_03_DEN_BUF,Q3,home,BUF,DEN,-3.5,20.0,16.0,4.0,0.786279022693634,-367.89978812726196,0.6864035129547119,-218.88112313438793,26,16,10,True,True,13.5,3.5,2017
2017_03_MIA_NYJ,Q3,home,NYJ,MIA,-5.5,20.0,0.0,20.0,0.9774962663650513,-4343.707058667726,0.9527571201324463,-2016.7210864441763,20,6,14,True,True,19.5,5.5,2017
2017_03_NO_CAR,Q3,away,NO,CAR,5.5,24.0,13.0,11.0,0.9312154650688171,-1353.8151649938086,0.9098567366600037,-1009.3452388430479,34,13,21,True,True,26.5,5.5,2017
2017_03_OAK_WAS,Q3,home,WAS,LV,-3.5,21.0,7.0,14.0,0.961725652217865,-2512.715978054527,0.9386242628097534,-1529.3083322165185,27,10,17,True,True,20.5,3.5,2017
2017_03_PIT_CHI,Q3,home,CHI,PIT,-7.0,17.0,14.0,3.0,0.6808234453201294,-213.30622044059135,0.49838221073150635,100.64921629771621,23,17,6,True,True,13.0,7.0,2017
2017_04_BUF_ATL,Q3,away,BUF,ATL,8.0,14.0,10.0,4.0,0.7758181095123291,-346.066360589905,0.6834805011749268,-215.93630209576983,23,17,6,True,True,14.0,8.0,2017
2017_04_CAR_NE,Q3,away,CAR,NE,9.0,23.0,16.0,7.0,0.8099334836006165,-426.13159800262605,0.7123523950576782,-247.64760172451878,33,30,3,True,True,12.0,9.0,2017
2017_04_DET_MIN,Q3,away,DET,MIN,2.5,14.0,7.0,7.0,0.783451497554779,-361.7903096572854,0.7744711637496948,-343.4022791170443,14,7,7,True,True,9.5,2.5,2017
2017_04_JAX_NYJ,Q3,home,NYJ,JAX,-4.0,20.0,10.0,10.0,0.8060598969459534,-415.62311468986024,0.706620991230011,-240.85601563403137,23,20,3,True,True,7.0,4.0,2017
2017_04_LA_DAL,Q3,away,LA,DAL,5.0,26.0,24.0,2.0,0.5658207535743713,-130.3196221911753,0.5135616660118103,-105.57590348631511,35,30,5,True,True,10.0,5.0,2017
2017_04_NYG_TB,Q3,away,NYG,TB,2.5,17.0,16.0,1.0,0.5807107090950012,-138.49881733005597,0.6089826822280884,-155.7431485894751,23,25,-2,False,True,0.5,2.5,2017
2017_04_PHI_LAC,Q3,away,PHI,LAC,1.5,19.0,10.0,9.0,0.7918885946273804,-380.511867290271,0.7787120640277863,-351.8999174566688,26,24,2,True,True,3.5,1.5,2017
2017_04_SF_ARI,Q3,away,SF,ARI,6.5,12.0,9.0,3.0,0.6048629283905029,-153.07673510023682,0.5257985889911652,-110.88085711777205,15,18,-3,False,True,3.5,6.5,2017
2017_04_TEN_HOU,Q3,home,HOU,TEN,-2.5,37.0,14.0,23.0,0.999256432056427,-134386.7014028056,0.9993637204170227,-157063.61592505855,57,14,43,True,True,45.5,2.5,2017
2017_05_BAL_OAK,Q3,away,BAL,LV,3.0,24.0,17.0,7.0,0.8735918402671814,-691.0881719294391,0.8595372438430786,-611.9324918292402,30,17,13,True,True,16.0,3.0,2017
2017_05_BUF_CIN,Q3,away,BUF,CIN,3.0,13.0,10.0,3.0,0.3737172484397888,167.58197652766736,0.3548048734664917,181.84505760303247,16,20,-4,False,False,-1.0,3.0,2017
2017_05_CAR_DET,Q3,away,CAR,DET,2.0,27.0,10.0,17.0,0.9750784635543823,-3912.5936945426365,0.9753214120864868,-3952.0957013607444,27,24,3,True,True,5.0,2.0,2017
2017_05_JAX_PIT,Q3,away,JAX,PIT,7.5,20.0,9.0,11.0,0.9049921035766602,-952.5440912239142,0.7939147055149078,-385.23598081004184,30,9,21,True,True,28.5,7.5,2017
2017_05_LAC_NYG,Q3,away,LAC,NYG,3.0,17.0,16.0,1.0,0.42366164922714233,136.03741377682715,0.44771522283554077,123.3562650978544,27,22,5,True,True,8.0,3.0,2017
2017_05_SEA_LA,Q3,away,SEA,LA,2.0,13.0,10.0,3.0,0.600955069065094,-150.59834682203356,0.6060734391212463,-153.85442346645652,16,10,6,True,True,8.0,2.0,2017
2017_05_SF_IND,Q3,home,IND,SF,-1.0,16.0,6.0,10.0,0.7965785264968872,-391.59018602069943,0.7179160118103027,-254.5043468853379,26,23,3,True,True,4.0,1.0,2017
2017_06_CHI_BAL,Q3,away,CHI,BAL,5.5,17.0,10.0,7.0,0.6633371114730835,-197.03303633362876,0.5721820592880249,-133.74428812774866,27,24,3,True,True,8.5,5.5,2017
2017_06_GB_MIN,Q3,home,MIN,GB,-3.0,17.0,10.0,7.0,0.8702925443649292,-670.9657051738637,0.8103793859481812,-427.3688227413521,23,10,13,True,True,16.0,3.0,2017
2017_06_IND_TEN,Q3,away,IND,TEN,7.0,19.0,15.0,4.0,0.6342939138412476,-173.44363078658242,0.5467694401741028,-120.63825536921811,22,36,-14,False,False,-7.0,7.0,2017
2017_06_LA_JAX,Q3,away,LA,JAX,1.0,24.0,17.0,7.0,0.7321003675460815,-273.27412167017826,0.7222407162189484,-260.0239698156288,27,17,10,True,True,11.0,1.0,2017
2017_06_NYG_DEN,Q3,away,NYG,DEN,14.0,20.0,3.0,17.0,0.9681060910224915,-3035.3949141361004,0.9205607026815414,-1158.82281661074,23,10,13,True,True,27.0,14.0,2017
2017_06_PHI_CAR,Q3,away,PHI,CAR,3.0,21.0,16.0,5.0,0.8155356645584106,-442.11021203968727,0.7937791347503662,-384.9169839286065,28,23,5,True,True,8.0,3.0,2017
2017_06_PIT_KC,Q3,away,PIT,KC,3.5,12.0,3.0,9.0,0.6870205402374268,-219.50978532540177,0.6510291695594788,-186.55690182977642,19,13,6,True,True,9.5,3.5,2017
2017_06_TB_ARI,Q3,home,ARI,TB,-2.5,31.0,6.0,25.0,0.9941474795341492,-16986.655327989898,0.9892197251319885,-9176.201323653815,38,33,5,True,True,7.5,2.5,2017
2017_07_CAR_CHI,Q3,home,CHI,CAR,-2.5,17.0,3.0,14.0,0.9275179505348206,-1279.6519377951674,0.8856081962585449,-774.188505900449,17,3,14,True,True,16.5,2.5,2017
2017_07_DEN_LAC,Q3,home,LAC,DEN,-1.0,14.0,0.0,14.0,0.9260237812995911,-1251.785773276449,0.887336015701294,-787.5950963607853,21,0,21,True,True,22.0,1.0,2017
2017_07_NYJ_MIA,Q3,away,NYJ,MIA,3.0,28.0,14.0,14.0,0.9221308827400208,-1184.206159241963,0.9071511328220367,-977.0190637687607,28,31,-3,False,False,0.0,3.0,2017
2017_08_ATL_NYJ,Q3,home,NYJ,ATL,-6.5,17.0,16.0,1.0,0.7046714425086975,-238.60592707139412,0.5461571216583252,-120.34057329575452,20,25,-5,False,True,1.5,6.5,2017
2017_08_CAR_TB,Q3,away,CAR,TB,1.5,10.0,3.0,7.0,0.8189965486526489,-452.47565311943686,0.8042606115341187,-410.88337806588504,17,3,14,True,True,15.5,1.5,2017
2017_08_IND_CIN,Q3,away,IND,CIN,11.0,20.0,17.0,3.0,0.7021427154541016,-235.73125516287467,0.5649203658103943,-129.8429807827329,23,24,-1,False,True,10.0,11.0,2017
2017_09_ATL_CAR,Q3,home,CAR,ATL,-3.0,17.0,10.0,7.0,0.8238368034362793,-467.6554578403588,0.761012852191925,-318.43254299309723,20,17,3,True,True,6.0,3.0,2017
2017_09_BUF_NYJ,Q3,home,NYJ,BUF,-3.0,24.0,7.0,17.0,0.9867334961891174,-7437.780972705829,0.9729548096656799,-3597.5151131808093,34,21,13,True,True,16.0,3.0,2017
2017_09_IND_HOU,Q3,away,IND,HOU,6.0,17.0,7.0,10.0,0.85027015209198,-567.8695089667801,0.791463777422905,-379.53299798086823,20,14,6,True,True,12.0,6.0,2017
2017_09_WAS_SEA,Q3,away,WAS,SEA,8.0,10.0,2.0,8.0,0.7963933348655701,-391.143057296163,0.6933407783508301,-226.09487320229323,17,14,3,True,True,11.0,8.0,2017
2017_10_GB_CHI,Q3,away,GB,CHI,4.5,13.0,6.0,7.0,0.8422625064849854,-533.9646825342844,0.8068451881408691,-417.7194346725915,23,16,7,True,True,11.5,4.5,2017
2017_10_NYG_SF,Q3,home,SF,NYG,-3.0,17.0,13.0,4.0,0.8336244821548462,-501.0499699425146,0.7436115741729736,-290.03320714432505,31,21,10,True,True,13.0,3.0,2017
2017_10_PIT_IND,Q3,home,IND,PIT,-10.5,17.0,9.0,8.0,0.8384056687355042,-518.833589133279,0.6634961366653442,-197.17340837941347,17,20,-3,False,True,7.5,10.5,2017
2017_11_ARI_HOU,Q3,away,ARI,HOU,2.5,21.0,17.0,4.0,0.4628782272338867,116.03954153901307,0.46181201934814453,116.53832254334067,21,31,-10,False,False,-7.5,2.5,2017
2017_11_ATL_SEA,Q3,away,ATL,SEA,1.0,31.0,23.0,8.0,0.8659900426864624,-646.2132068741288,0.8488703370094299,-561.683471141199,34,31,3,True,True,4.0,1.0,2017
2017_11_CIN_DEN,Q3,away,CIN,DEN,2.5,13.0,10.0,3.0,0.6500514149665833,-185.75626328207886,0.6205631792545319,-163.5484869484543,20,17,3,True,True,5.5,2.5,2017
2017_11_KC_NYG,Q3,home,NYG,KC,-10.0,6.0,3.0,3.0,0.4586038589477539,118.05311501182206,0.3275275230407715,205.3178525932666,12,9,3,True,True,13.0,10.0,2017
2017_11_WAS_NO,Q3,away,WAS,NO,9.5,24.0,13.0,11.0,0.8805707097053528,-737.3155341816678,0.7632455974817276,-322.37862923069457,31,34,-3,False,True,6.5,9.5,2017
2017_12_BUF_KC,Q3,away,BUF,KC,8.5,16.0,10.0,6.0,0.7795201539993286,-353.5561948809393,0.7132774591445923,-248.76923070526686,16,10,6,True,True,14.5,8.5,2017
2017_12_JAX_ARI,Q3,home,ARI,JAX,-6.5,16.0,10.0,6.0,0.8390129804611206,-521.1680934676187,0.7525911927223206,-304.1893297992619,27,24,3,True,True,9.5,6.5,2017
2017_12_TEN_IND,Q3,home,IND,TEN,-3.0,16.0,13.0,3.0,0.7434563636779785,-289.7972346290317,0.6587837934494019,-193.0693152324558,16,20,-4,False,False,-1.0,3.0,2017
2017_13_DEN_MIA,Q3,home,MIA,DEN,-1.0,26.0,9.0,17.0,0.9821116328239441,-5490.225145526578,0.9647029638290405,-2733.099060092606,35,9,26,True,True,27.0,1.0,2017
2017_13_KC_NYJ,Q3,home,NYJ,KC,-3.5,27.0,24.0,3.0,0.7197467684745789,-256.8201496043382,0.598202645778656,-148.88167866061042,38,31,7,True,True,10.5,3.5,2017
2017_13_PHI_SEA,Q3,home,SEA,PHI,-3.5,17.0,3.0,14.0,0.9572027921676636,-2236.601032286099,0.9148827195167542,-1074.849565590663,24,10,14,True,True,17.5,3.5,2017
2017_13_PIT_CIN,Q3,home,CIN,PIT,-4.5,20.0,10.0,10.0,0.8866319060325623,-782.0823963814951,0.8127593398094177,-434.0720327423292,20,23,-3,False,True,1.5,4.5,2017
2017_13_WAS_DAL,Q3,home,DAL,WAS,-1.5,17.0,7.0,10.0,0.9227837324142456,-1195.063891672083,0.889080822467804,-801.5573521627801,38,14,24,True,True,25.5,1.5,2017
2017_14_BAL_PIT,Q3,away,BAL,PIT,6.0,31.0,20.0,11.0,0.817309558391571,-447.37401212448657,0.7122826278209686,-247.56330228741024,38,39,-1,False,True,5.0,6.0,2017
2017_14_CHI_CIN,Q3,away,CHI,CIN,6.0,19.0,7.0,12.0,0.9550343155860901,-2123.9181122986643,0.9471747875213623,-1793.035452350326,33,7,26,True,True,32.0,6.0,2017
2017_14_GB_CLE,Q3,home,CLE,GB,-2.5,21.0,7.0,14.0,0.8631466627120972,-630.7092540215277,0.7947115898132324,-387.11955978918564,21,27,-6,False,False,-3.5,2.5,2017
2017_14_MIN_CAR,Q3,home,CAR,MIN,-2.5,24.0,13.0,11.0,0.8537319898605347,-583.6764915626516,0.7871162295341492,-369.7398950665487,31,24,7,True,True,9.5,2.5,2017
2017_14_NE_MIA,Q3,home,MIA,NE,-10.0,27.0,10.0,17.0,0.9429728388786316,-1653.550379040864,0.8666588068008423,-649.9557908608222,27,20,7,True,True,17.0,10.0,2017
2017_14_NO_ATL,Q3,away,NO,ATL,2.5,17.0,10.0,7.0,0.6976804733276367,-230.7758552704216,0.6588571965694427,-193.13237446134758,17,20,-3,False,False,-0.5,2.5,2017
2017_14_NYJ_DEN,Q3,home,DEN,NYJ,-1.0,20.0,0.0,20.0,0.9915267825126648,-11701.892274035046,0.9894894957542419,-9414.291385245297,23,0,23,True,True,24.0,1.0,2017
2017_14_SF_HOU,Q3,away,SF,HOU,1.0,23.0,16.0,7.0,0.7390882968902588,-283.2714240416396,0.7299848794937134,-270.3496300966292,26,16,10,True,True,11.0,1.0,2017
2017_15_NE_PIT,Q3,home,PIT,NE,-2.5,24.0,16.0,8.0,0.86421138048172,-636.4387409987468,0.7829129099845886,-360.64461959898597,24,27,-3,False,False,-0.5,2.5,2017
2017_16_DET_CIN,Q3,home,CIN,DET,-3.0,13.0,10.0,3.0,0.794366717338562,-386.3025999766953,0.7270881533622742,-266.4186851248859,26,17,9,True,True,12.0,3.0,2017
2017_16_JAX_SF,Q3,home,SF,JAX,-4.0,23.0,19.0,4.0,0.808327853679657,-421.7242146016839,0.7207393646240234,-258.08842111014735,44,33,11,True,True,15.0,4.0,2017
2017_16_SEA_DAL,Q3,away,SEA,DAL,4.5,14.0,12.0,2.0,0.7144427299499512,-250.19244995048902,0.6669119596481323,-200.22092625830084,21,12,9,True,True,13.5,4.5,2017
2017_16_TB_CAR,Q3,away,TB,CAR,10.0,16.0,15.0,1.0,0.6106210350990295,-156.81921473450083,0.47987687587738037,108.38678633381849,19,22,-3,False,True,7.0,10.0,2017
2017_17_ARI_SEA,Q3,away,ARI,SEA,8.0,23.0,14.0,9.0,0.8232042193412781,-465.62435838350234,0.7165089249610901,-252.74479094720965,26,24,2,True,True,10.0,8.0,2017
2017_17_CIN_BAL,Q3,away,CIN,BAL,8.0,24.0,17.0,7.0,0.7012962102890015,-234.77981681033194,0.5885594487190247,-143.04847854364596,31,27,4,True,True,12.0,8.0,2017
2017_17_KC_DEN,Q3,away,KC,DEN,3.0,24.0,10.0,14.0,0.959030032157898,-2340.8122648618923,0.9503952860832214,-1915.9374402958802,27,24,3,True,True,6.0,3.0,2017
2017_17_WAS_NYG,Q3,home,NYG,WAS,-5.0,15.0,10.0,5.0,0.8537814617156982,-583.9078079522571,0.7681577205657959,-331.327712288041,18,10,8,True,True,13.0,5.0,2017
2018_01_ATL_PHI,Q1,away,ATL,PHI,1.0,3.0,0.0,3.0,0.4900345802307129,104.06723124094438,0.537948489189148,-116.42608596714783,12,18,-6,False,False,-5.0,1.0,2018
2018_01_CHI_GB,Q1,away,CHI,GB,6.5,7.0,0.0,7.0,0.7354278564453125,-277.968740988523,0.5920615196228027,-145.13500150202978,23,24,-1,False,True,5.5,6.5,2018
2018_01_KC_LAC,Q1,away,KC,LAC,3.5,14.0,6.0,8.0,0.8005110621452332,-401.280928533504,0.7372709512710571,-280.62026442751613,38,28,10,True,True,13.5,3.5,2018
2018_01_TB_NO,Q1,away,TB,NO,10.0,14.0,10.0,4.0,0.49733108282089233,101.07329594762885,0.2793707847595215,257.9472351988366,48,40,8,True,True,18.0,10.0,2018
2018_02_DET_SF,Q1,away,DET,SF,6.0,7.0,3.0,4.0,0.5327817797660828,-114.03274887253765,0.39899587631225586,150.629156682661,27,30,-3,False,True,3.0,6.0,2018
2018_02_HOU_TEN,Q1,home,TEN,HOU,-3.5,14.0,0.0,14.0,0.8564401865005493,-596.5737664488024,0.7005860805511475,-233.9858086226433,20,17,3,True,True,6.5,3.5,2018
2018_02_IND_WAS,Q1,away,IND,WAS,6.0,7.0,0.0,7.0,0.662642776966095,-196.42169537881753,0.5030723810195923,-101.23655071774685,21,9,12,True,True,18.0,6.0,2018
2018_02_KC_PIT,Q1,away,KC,PIT,4.5,21.0,0.0,21.0,0.9063630104064941,-967.9540257981066,0.7834943532943726,-361.8817177362829,42,37,5,True,True,9.5,4.5,2018
2018_02_MIA_NYJ,Q1,away,MIA,NYJ,3.0,7.0,0.0,7.0,0.6618951559066772,-195.7662445451337,0.6312365233898163,-171.17653005996857,20,12,8,True,True,11.0,3.0,2018
2018_02_NE_JAX,Q1,home,JAX,NE,-2.0,14.0,0.0,14.0,0.884453535079956,-765.4526996494284,0.7922288179397583,-381.2987008516212,31,20,11,True,True,13.0,2.0,2018
2018_02_OAK_DEN,Q1,away,LV,DEN,5.5,3.0,0.0,3.0,0.611441433429718,-157.36146003079338,0.49906492233276367,100.37473187370715,19,20,-1,False,True,4.5,5.5,2018
2018_02_PHI_TB,Q1,home,TB,PHI,-3.0,7.0,0.0,7.0,0.6946476697921753,-227.490541604642,0.5475071668624878,-120.99797538585563,27,21,6,True,True,9.0,3.0,2018
2018_03_BUF_MIN,Q1,away,BUF,MIN,16.5,17.0,0.0,17.0,0.9119651317596436,-1035.9135533317988,0.5833137631416321,-139.9887280990039,27,6,21,True,True,37.5,16.5,2018
2018_03_CHI_ARI,Q1,home,ARI,CHI,-6.0,14.0,0.0,14.0,0.8501203656196594,-567.2020545915931,0.6624056696891785,-196.21350544581261,14,16,-2,False,True,4.0,6.0,2018
2018_03_DEN_BAL,Q1,away,DEN,BAL,5.5,14.0,10.0,4.0,0.5930202007293701,-145.71244120522766,0.4409354329109192,126.79057416599743,14,27,-13,False,False,-7.5,5.5,2018
2018_03_GB_WAS,Q1,home,WAS,GB,-2.5,14.0,0.0,14.0,0.7986122369766235,-396.5545001281548,0.6596705317497253,-193.83291583337436,31,17,14,True,True,16.5,2.5,2018
2018_03_NE_DET,Q1,home,DET,NE,-7.0,3.0,0.0,3.0,0.7889429330825806,-373.80550417260906,0.534698486328125,-114.91440939201155,26,10,16,True,True,23.0,7.0,2018
2018_03_NYG_HOU,Q1,away,NYG,HOU,6.5,7.0,3.0,4.0,0.7143946886062622,-250.1335444778868,0.5227062106132507,-109.51456361601721,27,22,5,True,True,11.5,6.5,2018
2018_03_OAK_MIA,Q1,away,LV,MIA,3.0,7.0,0.0,7.0,0.6385056972503662,-176.629532580099,0.627221405506134,-168.2557461105656,20,28,-8,False,False,-5.0,3.0,2018
2018_03_TEN_JAX,Q1,away,TEN,JAX,10.0,3.0,0.0,3.0,0.5063329935073853,-102.56569445561276,0.28123939037323,255.5689687255082,9,6,3,True,True,13.0,10.0,2018
2018_04_BAL_PIT,Q1,away,BAL,PIT,3.0,14.0,0.0,14.0,0.7439353466033936,-290.52637165471924,0.6869770288467407,-219.4653722427258,26,14,12,True,True,15.0,3.0,2018
2018_04_CIN_ATL,Q1,away,CIN,ATL,3.5,14.0,7.0,7.0,0.670890748500824,-203.85046772302712,0.5763626396656036,-136.05094678397916,37,36,1,True,True,4.5,3.5,2018
2018_04_DET_DAL,Q1,away,DET,DAL,2.5,7.0,3.0,4.0,0.569706916809082,-132.39973847227918,0.5543004274368286,-124.36638075488948,24,26,-2,False,True,0.5,2.5,2018
2018_04_NO_NYG,Q1,home,NYG,NO,-3.5,7.0,0.0,7.0,0.762843906879425,-321.6632121239996,0.5598392486572266,-127.18972487877593,18,33,-15,False,False,-11.5,3.5,2018
2018_04_PHI_TEN,Q1,home,TEN,PHI,-3.0,3.0,0.0,3.0,0.5825999975204468,-139.578340694664,0.43858563899993896,128.00564156186135,26,23,3,True,True,6.0,3.0,2018
2018_04_SF_LAC,Q1,away,SF,LAC,10.0,14.0,6.0,8.0,0.7683830261230469,-331.74728659189356,0.5193195939064026,-108.0384362089603,27,29,-2,False,True,8.0,10.0,2018
2018_05_ARI_SF,Q1,away,ARI,SF,3.0,7.0,6.0,1.0,0.48062872886657715,108.06080451291555,0.44718027114868164,123.62346116730023,28,18,10,True,True,13.0,3.0,2018
2018_05_DAL_HOU,Q1,away,DAL,HOU,3.5,6.0,0.0,6.0,0.49057650566101074,103.84180417539233,0.4333488345146179,130.7609759975638,16,19,-3,False,True,0.5,3.5,2018
2018_05_MIN_PHI,Q1,away,MIN,PHI,3.5,3.0,0.0,3.0,0.48674386739730835,105.44686168254124,0.4488604664802551,122.78638344818208,23,21,2,True,True,5.5,3.5,2018
2018_05_TEN_BUF,Q1,home,BUF,TEN,-6.0,7.0,3.0,4.0,0.7476775050163269,-296.31821176495043,0.4842393398284912,106.50945054447287,13,12,1,True,True,7.0,6.0,2018
2018_06_CAR_WAS,Q1,home,WAS,CAR,-1.0,14.0,0.0,14.0,0.8723588585853577,-683.4464569315463,0.7820409536361694,-358.80178716268506,23,17,6,True,True,7.0,1.0,2018
2018_06_CHI_MIA,Q1,home,MIA,CHI,-7.5,7.0,0.0,7.0,0.75865638256073,-314.34698402647126,0.4585219621658325,118.0920615615643,31,28,3,True,True,10.5,7.5,2018
2018_06_JAX_DAL,Q1,home,DAL,JAX,-3.0,10.0,0.0,10.0,0.7803030014038086,-355.1723539191471,0.6544481515884399,-189.392172143434,40,7,33,True,True,36.0,3.0,2018
2018_06_LAC_CLE,Q1,away,LAC,CLE,1.0,7.0,0.0,7.0,0.6249731779098511,-166.647594544483,0.6127747297286987,-158.24760850431352,38,14,24,True,True,25.0,1.0,2018
2018_07_DAL_WAS,Q1,home,WAS,DAL,-1.5,7.0,0.0,7.0,0.818462610244751,-450.8507097894337,0.6928851008415222,-225.6110344174409,20,17,3,True,True,4.5,1.5,2018
2018_07_HOU_JAX,Q1,away,HOU,JAX,4.0,6.0,0.0,6.0,0.7074481844902039,-241.8197895157191,0.6272931694984436,-168.30739824496564,20,7,13,True,True,17.0,4.0,2018
2018_07_NE_CHI,Q1,home,CHI,NE,-1.0,10.0,7.0,3.0,0.644096851348877,-180.97531696193508,0.5180425047874451,-107.48717676005344,31,38,-7,False,False,-6.0,1.0,2018
2018_08_CLE_PIT,Q1,away,CLE,PIT,8.5,6.0,0.0,6.0,0.7569105625152588,-311.3712263054499,0.4892072081565857,104.41236010568338,18,33,-15,False,False,-6.5,8.5,2018
